Date,Node,Percentile,Node_Name,Node,Natural_Flow_AF,Rank,Node_Order
1960,24,66.67,"CHERRY CREEK AT DENVER,",6713500,20622,42,1022
1960,25,49.21,SOUTH PLATTE RIVER AT DE,6714000,366635,31,1028
1960,26,58.73,CLEAR CREEK AT DERBY,6720000,178359,37,1273
1960,27,44.44,SOUTH PLATTE RIVER AT HE,6720500,554008,28,1290
1960,28,44.44,SOUTH PLATTE RIVER AT FO,6721000,575357,28,1300
1960,29,39.68,SOUTH PLATTE RIVER NEAR,6754000,1055578,25,1344
1960,30,36.51,SOUTH PLATTE RIVER NEAR,6758500,1084948,23,1365
1960,31,34.92,SOUTH PLATTE RIVER AT CO,6759910,1138322,22,1392
1960,32,33.33,SOUTH PLATTE RIVER AT JU,6764000,1207591,21,1442
1961,0,84.13,CACHE LA POUDRE RIVER NE,6752500,204162,53,181
1961,1,93.65,LITTLE THOMPSON RIVER AT,LTCANYCO,27705,59,194
1961,2,79.37,FISH CREEK NEAR ESTES PA,6734500,2269,50,254
1961,3,90.48,BIG THOMPSON RIVER AT MO,6744000,239742,57,299
1961,4,58.73,LEFT HAND CREEK NEAR BOU,6724500,8237,37,402
1961,5,74.6,COAL CREEK NEAR PLAINVIE,6730300,4391,47,436
1961,6,76.19,SOUTH BOULDER CREEK NEAR,6729500,62035,48,482
1961,7,63.49,FOURMILE CREEK AT ORODEL,6727500,4962,40,510
1961,8,66.67,MIDDLE BOULDER CREEK AT,6725500,43163,42,512
1961,9,68.25,BOULDER CREEK AT MOUTH N,6730500,145659,43,587
1961,10,76.19,ST. VRAIN CREEK AT MOUTH,6731000,347461,48,596
1961,11,96.83,BIG DRY CREEK AT WESTMIN,6720820,24616,61,666
1961,12,69.84,PLUM CREEK AT TITAN ROAD,6709530,33935,44,770
1961,13,52.38,NORTH FORK SOUTH PLATTE,PLAGRACO,46926,33,796
1961,14,65.08,NORTH FORK SOUTH PLATTE,PLABAICO,63776,41,804
1961,15,57.14,ROCK CREEK ABOVE CONFLUE,2302915,4931,36,864
1961,16,50.79,SOUTH PLATTE RIVER BELOW,PLAANTCO,20680,32,912
1961,17,63.49,S PLATTE RIV AB 11-MILE,6695000,72388,40,931
1961,18,58.73,SOUTH PLATTE RIVER NEAR,6696000,77523,37,936
1961,19,63.49,SOUTH PLATTE RIVER BELOW,6701500,146015,40,942
1961,20,68.25,SOUTH PLATTE RIVER AT SO,6707500,284513,43,943
1961,21,66.67,SOUTH PLATTE RIVER AT WA,6708000,289095,42,956
1961,22,74.6,BEAR CREEK AT SHERIDAN,6711500,54309,47,993
1961,23,68.25,SOUTH PLATTE RIVER AT EN,6711565,385018,43,994
1961,24,46.03,"CHERRY CREEK AT DENVER,",6713500,14102,29,1022
1961,25,65.08,SOUTH PLATTE RIVER AT DE,6714000,421237,41,1028
1961,26,76.19,CLEAR CREEK AT DERBY,6720000,213984,48,1273
1961,27,63.49,SOUTH PLATTE RIVER AT HE,6720500,635743,40,1290
1961,28,68.25,SOUTH PLATTE RIVER AT FO,6721000,666241,43,1300
1961,29,79.37,SOUTH PLATTE RIVER NEAR,6754000,1643345,50,1344
1961,30,71.43,SOUTH PLATTE RIVER NEAR,6758500,1502061,45,1365
1961,31,73.02,SOUTH PLATTE RIVER AT CO,6759910,1599022,46,1392
1961,32,73.02,SOUTH PLATTE RIVER AT JU,6764000,1620567,46,1442
1962,0,73.02,CACHE LA POUDRE RIVER NE,6752500,131815,46,181
1962,1,25.4,LITTLE THOMPSON RIVER AT,LTCANYCO,3919,16,194
1962,2,38.1,FISH CREEK NEAR ESTES PA,6734500,899,24,254
1962,3,65.08,BIG THOMPSON RIVER AT MO,6744000,161380,41,299
1962,4,61.9,LEFT HAND CREEK NEAR BOU,6724500,8827,39,402
1962,5,38.1,COAL CREEK NEAR PLAINVIE,6730300,2151,24,436
1962,6,58.73,SOUTH BOULDER CREEK NEAR,6729500,50065,37,482
1962,7,46.03,FOURMILE CREEK AT ORODEL,6727500,3959,29,510
1962,8,57.14,MIDDLE BOULDER CREEK AT,6725500,41928,36,512
1962,9,53.97,BOULDER CREEK AT MOUTH N,6730500,124182,34,587
1962,10,47.62,ST. VRAIN CREEK AT MOUTH,6731000,265304,30,596
1962,11,47.62,BIG DRY CREEK AT WESTMIN,6720820,8291,30,666
1962,12,53.97,PLUM CREEK AT TITAN ROAD,6709530,20980,34,770
1962,13,60.32,NORTH FORK SOUTH PLATTE,PLAGRACO,48433,38,796
1962,14,58.73,NORTH FORK SOUTH PLATTE,PLABAICO,59334,37,804
1962,15,38.1,ROCK CREEK ABOVE CONFLUE,2302915,4134,24,864
1962,16,74.6,SOUTH PLATTE RIVER BELOW,PLAANTCO,22998,47,912
1962,17,73.02,S PLATTE RIV AB 11-MILE,6695000,78566,46,931
1962,18,74.6,SOUTH PLATTE RIVER NEAR,6696000,88242,47,936
1962,19,61.9,SOUTH PLATTE RIVER BELOW,6701500,145651,39,942
1962,20,58.73,SOUTH PLATTE RIVER AT SO,6707500,253321,37,943
1962,21,58.73,SOUTH PLATTE RIVER AT WA,6708000,261158,37,956
1962,22,39.68,BEAR CREEK AT SHERIDAN,6711500,27163,25,993
1962,23,49.21,SOUTH PLATTE RIVER AT EN,6711565,312649,31,994
1962,24,23.81,"CHERRY CREEK AT DENVER,",6713500,11148,15,1022
1962,25,39.68,SOUTH PLATTE RIVER AT DE,6714000,335318,25,1028
1962,26,47.62,CLEAR CREEK AT DERBY,6720000,168770,30,1273
1962,27,33.33,SOUTH PLATTE RIVER AT HE,6720500,509028,21,1290
1962,28,30.16,SOUTH PLATTE RIVER AT FO,6721000,501042,19,1300
1962,29,42.86,SOUTH PLATTE RIVER NEAR,6754000,1114341,27,1344
1962,30,41.27,SOUTH PLATTE RIVER NEAR,6758500,1126934,26,1365
1962,31,42.86,SOUTH PLATTE RIVER AT CO,6759910,1196938,27,1392
1962,32,46.03,SOUTH PLATTE RIVER AT JU,6764000,1328400,29,1442
1963,0,23.81,CACHE LA POUDRE RIVER NE,6752500,52659,15,181
1963,1,12.7,LITTLE THOMPSON RIVER AT,LTCANYCO,2195,8,194
1963,2,11.11,FISH CREEK NEAR ESTES PA,6734500,390,7,254
1963,3,34.92,BIG THOMPSON RIVER AT MO,6744000,115372,22,299
1963,4,23.81,LEFT HAND CREEK NEAR BOU,6724500,5144,15,402
1963,5,7.94,COAL CREEK NEAR PLAINVIE,6730300,851,5,436
1963,6,7.94,SOUTH BOULDER CREEK NEAR,6729500,27112,5,482
1963,7,36.51,FOURMILE CREEK AT ORODEL,6727500,3461,23,510
1963,8,15.87,MIDDLE BOULDER CREEK AT,6725500,29362,10,512
1963,9,12.7,BOULDER CREEK AT MOUTH N,6730500,81081,8,587
1963,10,22.22,ST. VRAIN CREEK AT MOUTH,6731000,194642,14,596
1963,11,46.03,BIG DRY CREEK AT WESTMIN,6720820,8124,29,666
1963,12,6.35,PLUM CREEK AT TITAN ROAD,6709530,9628,4,770
1963,13,11.11,NORTH FORK SOUTH PLATTE,PLAGRACO,28012,7,796
1963,14,6.35,NORTH FORK SOUTH PLATTE,PLABAICO,31560,4,804
1963,15,3.17,ROCK CREEK ABOVE CONFLUE,2302915,1493,2,864
1963,16,20.63,SOUTH PLATTE RIVER BELOW,PLAANTCO,14885,13,912
1963,17,12.7,S PLATTE RIV AB 11-MILE,6695000,37107,8,931
1963,18,12.7,SOUTH PLATTE RIVER NEAR,6696000,43323,8,936
1963,19,9.52,SOUTH PLATTE RIVER BELOW,6701500,63932,6,942
1963,20,4.76,SOUTH PLATTE RIVER AT SO,6707500,111219,3,943
1963,21,7.94,SOUTH PLATTE RIVER AT WA,6708000,146312,5,956
1963,22,4.76,BEAR CREEK AT SHERIDAN,6711500,11547,3,993
1963,23,4.76,SOUTH PLATTE RIVER AT EN,6711565,160654,3,994
1963,24,15.87,"CHERRY CREEK AT DENVER,",6713500,9726,10,1022
1963,25,4.76,SOUTH PLATTE RIVER AT DE,6714000,179945,3,1028
1963,26,7.94,CLEAR CREEK AT DERBY,6720000,99736,5,1273
1963,27,4.76,SOUTH PLATTE RIVER AT HE,6720500,288471,3,1290
1963,28,4.76,SOUTH PLATTE RIVER AT FO,6721000,287619,3,1300
1963,29,11.11,SOUTH PLATTE RIVER NEAR,6754000,687353,7,1344
1963,30,11.11,SOUTH PLATTE RIVER NEAR,6758500,758497,7,1365
1963,31,14.29,SOUTH PLATTE RIVER AT CO,6759910,833698,9,1392
1963,32,12.7,SOUTH PLATTE RIVER AT JU,6764000,901291,8,1442
1964,0,14.29,CACHE LA POUDRE RIVER NE,6752500,45273,9,181
1964,1,7.94,LITTLE THOMPSON RIVER AT,LTCANYCO,1262,5,194
1964,2,4.76,FISH CREEK NEAR ESTES PA,6734500,268,3,254
1964,3,17.46,BIG THOMPSON RIVER AT MO,6744000,80076,11,299
1964,4,28.57,LEFT HAND CREEK NEAR BOU,6724500,5408,18,402
1964,5,15.87,COAL CREEK NEAR PLAINVIE,6730300,1183,10,436
1964,6,14.29,SOUTH BOULDER CREEK NEAR,6729500,32072,9,482
1964,7,23.81,FOURMILE CREEK AT ORODEL,6727500,2982,15,510
1964,8,12.7,MIDDLE BOULDER CREEK AT,6725500,28908,8,512
1964,9,15.87,BOULDER CREEK AT MOUTH N,6730500,83360,10,587
1964,10,12.7,ST. VRAIN CREEK AT MOUTH,6731000,167084,8,596
1964,11,61.9,BIG DRY CREEK AT WESTMIN,6720820,9970,39,666
1964,12,25.4,PLUM CREEK AT TITAN ROAD,6709530,14044,16,770
1964,13,12.7,NORTH FORK SOUTH PLATTE,PLAGRACO,29494,8,796
1964,14,12.7,NORTH FORK SOUTH PLATTE,PLABAICO,37398,8,804
1964,15,11.11,ROCK CREEK ABOVE CONFLUE,2302915,2185,7,864
1964,16,53.97,SOUTH PLATTE RIVER BELOW,PLAANTCO,21073,34,912
1964,17,17.46,S PLATTE RIV AB 11-MILE,6695000,41993,11,931
1964,18,19.05,SOUTH PLATTE RIVER NEAR,6696000,48673,12,936
1964,19,12.7,SOUTH PLATTE RIVER BELOW,6701500,78805,8,942
1964,20,11.11,SOUTH PLATTE RIVER AT SO,6707500,151253,7,943
1964,21,15.87,SOUTH PLATTE RIVER AT WA,6708000,176391,10,956
1964,22,9.52,BEAR CREEK AT SHERIDAN,6711500,15516,6,993
1964,23,15.87,SOUTH PLATTE RIVER AT EN,6711565,199878,10,994
1964,24,12.7,"CHERRY CREEK AT DENVER,",6713500,8390,8,1022
1964,25,11.11,SOUTH PLATTE RIVER AT DE,6714000,217490,7,1028
1964,26,11.11,CLEAR CREEK AT DERBY,6720000,120604,7,1273
1964,27,11.11,SOUTH PLATTE RIVER AT HE,6720500,354157,7,1290
1964,28,9.52,SOUTH PLATTE RIVER AT FO,6721000,346053,6,1300
1964,29,9.52,SOUTH PLATTE RIVER NEAR,6754000,645144,6,1344
1964,30,7.94,SOUTH PLATTE RIVER NEAR,6758500,729354,5,1365
1964,31,9.52,SOUTH PLATTE RIVER AT CO,6759910,814428,6,1392
1964,32,9.52,SOUTH PLATTE RIVER AT JU,6764000,870540,6,1442
1965,0,69.84,CACHE LA POUDRE RIVER NE,6752500,117513,44,181
1965,1,39.68,LITTLE THOMPSON RIVER AT,LTCANYCO,6185,25,194
1965,2,58.73,FISH CREEK NEAR ESTES PA,6734500,1330,37,254
1965,3,77.78,BIG THOMPSON RIVER AT MO,6744000,185865,49,299
1965,4,87.3,LEFT HAND CREEK NEAR BOU,6724500,11779,55,402
1965,5,63.49,COAL CREEK NEAR PLAINVIE,6730300,3719,40,436
1965,6,87.3,SOUTH BOULDER CREEK NEAR,6729500,69744,55,482
1965,7,85.71,FOURMILE CREEK AT ORODEL,6727500,6035,54,510
1965,8,92.06,MIDDLE BOULDER CREEK AT,6725500,54157,58,512
1965,9,84.13,BOULDER CREEK AT MOUTH N,6730500,172835,53,587
1965,10,85.71,ST. VRAIN CREEK AT MOUTH,6731000,387524,54,596
1965,11,87.3,BIG DRY CREEK AT WESTMIN,6720820,20112,55,666
1965,12,88.89,PLUM CREEK AT TITAN ROAD,6709530,53659,56,770
1965,13,93.65,NORTH FORK SOUTH PLATTE,PLAGRACO,79202,59,796
1965,14,90.48,NORTH FORK SOUTH PLATTE,PLABAICO,98251,57,804
1965,15,79.37,ROCK CREEK ABOVE CONFLUE,2302915,7643,50,864
1965,16,90.48,SOUTH PLATTE RIVER BELOW,PLAANTCO,34906,57,912
1965,17,95.24,S PLATTE RIV AB 11-MILE,6695000,134740,60,931
1965,18,92.06,SOUTH PLATTE RIVER NEAR,6696000,134636,58,936
1965,19,84.13,SOUTH PLATTE RIVER BELOW,6701500,240770,53,942
1965,20,82.54,SOUTH PLATTE RIVER AT SO,6707500,423497,52,943
1965,21,82.54,SOUTH PLATTE RIVER AT WA,6708000,445136,52,956
1965,22,76.19,BEAR CREEK AT SHERIDAN,6711500,57025,48,993
1965,23,80.95,SOUTH PLATTE RIVER AT EN,6711565,570902,51,994
1965,24,88.89,"CHERRY CREEK AT DENVER,",6713500,33055,56,1022
1965,25,79.37,SOUTH PLATTE RIVER AT DE,6714000,627915,50,1028
1965,26,92.06,CLEAR CREEK AT DERBY,6720000,302208,58,1273
1965,27,80.95,SOUTH PLATTE RIVER AT HE,6720500,899156,51,1290
1965,28,79.37,SOUTH PLATTE RIVER AT FO,6721000,916287,50,1300
1965,29,80.95,SOUTH PLATTE RIVER NEAR,6754000,1724521,51,1344
1965,30,80.95,SOUTH PLATTE RIVER NEAR,6758500,1634388,51,1365
1965,31,84.13,SOUTH PLATTE RIVER AT CO,6759910,1841947,53,1392
1965,32,85.71,SOUTH PLATTE RIVER AT JU,6764000,1923623,54,1442
1966,0,12.7,CACHE LA POUDRE RIVER NE,6752500,44567,8,181
1966,1,15.87,LITTLE THOMPSON RIVER AT,LTCANYCO,2430,10,194
1966,2,7.94,FISH CREEK NEAR ESTES PA,6734500,294,5,254
1966,3,22.22,BIG THOMPSON RIVER AT MO,6744000,90053,14,299
1966,4,19.05,LEFT HAND CREEK NEAR BOU,6724500,4757,12,402
1966,5,3.17,COAL CREEK NEAR PLAINVIE,6730300,283,2,436
1966,6,4.76,SOUTH BOULDER CREEK NEAR,6729500,24175,3,482
1966,7,3.17,FOURMILE CREEK AT ORODEL,6727500,1589,2,510
1966,8,4.76,MIDDLE BOULDER CREEK AT,6725500,20757,3,512
1966,9,4.76,BOULDER CREEK AT MOUTH N,6730500,60715,3,587
1966,10,9.52,ST. VRAIN CREEK AT MOUTH,6731000,140066,6,596
1966,11,31.75,BIG DRY CREEK AT WESTMIN,6720820,6879,20,666
1966,12,36.51,PLUM CREEK AT TITAN ROAD,6709530,15669,23,770
1966,13,9.52,NORTH FORK SOUTH PLATTE,PLAGRACO,27310,6,796
1966,14,11.11,NORTH FORK SOUTH PLATTE,PLABAICO,34105,7,804
1966,15,9.52,ROCK CREEK ABOVE CONFLUE,2302915,1961,6,864
1966,16,31.75,SOUTH PLATTE RIVER BELOW,PLAANTCO,18129,20,912
1966,17,9.52,S PLATTE RIV AB 11-MILE,6695000,28600,6,931
1966,18,4.76,SOUTH PLATTE RIVER NEAR,6696000,31336,3,936
1966,19,6.35,SOUTH PLATTE RIVER BELOW,6701500,58589,4,942
1966,20,9.52,SOUTH PLATTE RIVER AT SO,6707500,122825,6,943
1966,21,9.52,SOUTH PLATTE RIVER AT WA,6708000,155815,6,956
1966,22,12.7,BEAR CREEK AT SHERIDAN,6711500,15937,8,993
1966,23,6.35,SOUTH PLATTE RIVER AT EN,6711565,182981,4,994
1966,24,14.29,"CHERRY CREEK AT DENVER,",6713500,8989,9,1022
1966,25,6.35,SOUTH PLATTE RIVER AT DE,6714000,207007,4,1028
1966,26,9.52,CLEAR CREEK AT DERBY,6720000,106352,6,1273
1966,27,6.35,SOUTH PLATTE RIVER AT HE,6720500,319423,4,1290
1966,28,6.35,SOUTH PLATTE RIVER AT FO,6721000,312760,4,1300
1966,29,6.35,SOUTH PLATTE RIVER NEAR,6754000,581078,4,1344
1966,30,4.76,SOUTH PLATTE RIVER NEAR,6758500,657377,3,1365
1966,31,6.35,SOUTH PLATTE RIVER AT CO,6759910,752184,4,1392
1966,32,7.94,SOUTH PLATTE RIVER AT JU,6764000,863834,5,1442
1967,0,53.97,CACHE LA POUDRE RIVER NE,6752500,86882,34,181
1967,1,61.9,LITTLE THOMPSON RIVER AT,LTCANYCO,10287,39,194
1967,2,49.21,FISH CREEK NEAR ESTES PA,6734500,1077,31,254
1967,3,47.62,BIG THOMPSON RIVER AT MO,6744000,126314,30,299
1967,4,20.63,LEFT HAND CREEK NEAR BOU,6724500,4790,13,402
1967,5,50.79,COAL CREEK NEAR PLAINVIE,6730300,2507,32,436
1967,6,33.33,SOUTH BOULDER CREEK NEAR,6729500,39470,21,482
1967,7,68.25,FOURMILE CREEK AT ORODEL,6727500,5213,43,510
1967,8,26.98,MIDDLE BOULDER CREEK AT,6725500,34890,17,512
1967,9,34.92,BOULDER CREEK AT MOUTH N,6730500,105371,22,587
1967,10,49.21,ST. VRAIN CREEK AT MOUTH,6731000,266615,31,596
1967,11,98.41,BIG DRY CREEK AT WESTMIN,6720820,30130,62,666
1967,12,41.27,PLUM CREEK AT TITAN ROAD,6709530,16664,26,770
1967,13,33.33,NORTH FORK SOUTH PLATTE,PLAGRACO,40569,21,796
1967,14,31.75,NORTH FORK SOUTH PLATTE,PLABAICO,51095,20,804
1967,15,14.29,ROCK CREEK ABOVE CONFLUE,2302915,2569,9,864
1967,16,38.1,SOUTH PLATTE RIVER BELOW,PLAANTCO,18808,24,912
1967,17,7.94,S PLATTE RIV AB 11-MILE,6695000,26210,5,931
1967,18,7.94,SOUTH PLATTE RIVER NEAR,6696000,33050,5,936
1967,19,11.11,SOUTH PLATTE RIVER BELOW,6701500,68749,7,942
1967,20,14.29,SOUTH PLATTE RIVER AT SO,6707500,166521,9,943
1967,21,20.63,SOUTH PLATTE RIVER AT WA,6708000,192883,13,956
1967,22,30.16,BEAR CREEK AT SHERIDAN,6711500,24922,19,993
1967,23,19.05,SOUTH PLATTE RIVER AT EN,6711565,232572,12,994
1967,24,44.44,"CHERRY CREEK AT DENVER,",6713500,14093,28,1022
1967,25,20.63,SOUTH PLATTE RIVER AT DE,6714000,271936,13,1028
1967,26,28.57,CLEAR CREEK AT DERBY,6720000,150153,18,1273
1967,27,22.22,SOUTH PLATTE RIVER AT HE,6720500,443165,14,1290
1967,28,22.22,SOUTH PLATTE RIVER AT FO,6721000,460969,14,1300
1967,29,36.51,SOUTH PLATTE RIVER NEAR,6754000,1016391,23,1344
1967,30,33.33,SOUTH PLATTE RIVER NEAR,6758500,1041078,21,1365
1967,31,41.27,SOUTH PLATTE RIVER AT CO,6759910,1177356,26,1392
1967,32,41.27,SOUTH PLATTE RIVER AT JU,6764000,1308219,26,1442
1968,0,20.63,CACHE LA POUDRE RIVER NE,6752500,51760,13,181
1968,1,30.16,LITTLE THOMPSON RIVER AT,LTCANYCO,4427,19,194
1968,2,25.4,FISH CREEK NEAR ESTES PA,6734500,731,16,254
1968,3,28.57,BIG THOMPSON RIVER AT MO,6744000,107949,18,299
1968,4,25.4,LEFT HAND CREEK NEAR BOU,6724500,5202,16,402
1968,5,34.92,COAL CREEK NEAR PLAINVIE,6730300,1995,22,436
1968,6,34.92,SOUTH BOULDER CREEK NEAR,6729500,40545,22,482
1968,7,20.63,FOURMILE CREEK AT ORODEL,6727500,2787,13,510
1968,8,46.03,MIDDLE BOULDER CREEK AT,6725500,38404,29,512
1968,9,36.51,BOULDER CREEK AT MOUTH N,6730500,106307,23,587
1968,10,25.4,ST. VRAIN CREEK AT MOUTH,6731000,198425,16,596
1968,11,42.86,BIG DRY CREEK AT WESTMIN,6720820,7779,27,666
1968,12,44.44,PLUM CREEK AT TITAN ROAD,6709530,17302,28,770
1968,13,31.75,NORTH FORK SOUTH PLATTE,PLAGRACO,40542,20,796
1968,14,34.92,NORTH FORK SOUTH PLATTE,PLABAICO,51524,22,804
1968,15,23.81,ROCK CREEK ABOVE CONFLUE,2302915,3769,15,864
1968,16,52.38,SOUTH PLATTE RIVER BELOW,PLAANTCO,20967,33,912
1968,17,20.63,S PLATTE RIV AB 11-MILE,6695000,44258,13,931
1968,18,25.4,SOUTH PLATTE RIVER NEAR,6696000,58957,16,936
1968,19,25.4,SOUTH PLATTE RIVER BELOW,6701500,111299,16,942
1968,20,30.16,SOUTH PLATTE RIVER AT SO,6707500,211529,19,943
1968,21,22.22,SOUTH PLATTE RIVER AT WA,6708000,207769,14,956
1968,22,41.27,BEAR CREEK AT SHERIDAN,6711500,27261,26,993
1968,23,23.81,SOUTH PLATTE RIVER AT EN,6711565,250441,15,994
1968,24,19.05,"CHERRY CREEK AT DENVER,",6713500,10042,12,1022
1968,25,22.22,SOUTH PLATTE RIVER AT DE,6714000,273486,14,1028
1968,26,42.86,CLEAR CREEK AT DERBY,6720000,165146,27,1273
1968,27,23.81,SOUTH PLATTE RIVER AT HE,6720500,454619,15,1290
1968,28,23.81,SOUTH PLATTE RIVER AT FO,6721000,462303,15,1300
1968,29,19.05,SOUTH PLATTE RIVER NEAR,6754000,825349,12,1344
1968,30,17.46,SOUTH PLATTE RIVER NEAR,6758500,884497,11,1365
1968,31,19.05,SOUTH PLATTE RIVER AT CO,6759910,944090,12,1392
1968,32,25.4,SOUTH PLATTE RIVER AT JU,6764000,1106129,16,1442
1969,0,44.44,CACHE LA POUDRE RIVER NE,6752500,74322,28,181
1969,1,95.24,LITTLE THOMPSON RIVER AT,LTCANYCO,27997,60,194
1969,2,90.48,FISH CREEK NEAR ESTES PA,6734500,3292,57,254
1969,3,79.37,BIG THOMPSON RIVER AT MO,6744000,190037,50,299
1969,4,69.84,LEFT HAND CREEK NEAR BOU,6724500,9873,44,402
1969,5,96.83,COAL CREEK NEAR PLAINVIE,6730300,8825,61,436
1969,6,93.65,SOUTH BOULDER CREEK NEAR,6729500,80616,59,482
1969,7,95.24,FOURMILE CREEK AT ORODEL,6727500,7110,60,510
1969,8,84.13,MIDDLE BOULDER CREEK AT,6725500,49162,53,512
1969,9,93.65,BOULDER CREEK AT MOUTH N,6730500,198690,59,587
1969,10,92.06,ST. VRAIN CREEK AT MOUTH,6731000,444923,58,596
1969,11,90.48,BIG DRY CREEK AT WESTMIN,6720820,20957,57,666
1969,12,77.78,PLUM CREEK AT TITAN ROAD,6709530,43147,49,770
1969,13,71.43,NORTH FORK SOUTH PLATTE,PLAGRACO,52546,45,796
1969,14,79.37,NORTH FORK SOUTH PLATTE,PLABAICO,79701,50,804
1969,15,80.95,ROCK CREEK ABOVE CONFLUE,2302915,7706,51,864
1969,16,42.86,SOUTH PLATTE RIVER BELOW,PLAANTCO,19278,27,912
1969,17,49.21,S PLATTE RIV AB 11-MILE,6695000,63621,31,931
1969,18,73.02,SOUTH PLATTE RIVER NEAR,6696000,85413,46,936
1969,19,77.78,SOUTH PLATTE RIVER BELOW,6701500,192450,49,942
1969,20,79.37,SOUTH PLATTE RIVER AT SO,6707500,392585,50,943
1969,21,79.37,SOUTH PLATTE RIVER AT WA,6708000,402006,50,956
1969,22,92.06,BEAR CREEK AT SHERIDAN,6711500,97786,58,993
1969,23,79.37,SOUTH PLATTE RIVER AT EN,6711565,564710,50,994
1969,24,53.97,"CHERRY CREEK AT DENVER,",6713500,16822,34,1022
1969,25,80.95,SOUTH PLATTE RIVER AT DE,6714000,653971,51,1028
1969,26,90.48,CLEAR CREEK AT DERBY,6720000,257561,57,1273
1969,27,79.37,SOUTH PLATTE RIVER AT HE,6720500,894498,50,1290
1969,28,77.78,SOUTH PLATTE RIVER AT FO,6721000,901074,49,1300
1969,29,82.54,SOUTH PLATTE RIVER NEAR,6754000,1805410,52,1344
1969,30,82.54,SOUTH PLATTE RIVER NEAR,6758500,1661399,52,1365
1969,31,80.95,SOUTH PLATTE RIVER AT CO,6759910,1720955,51,1392
1969,32,82.54,SOUTH PLATTE RIVER AT JU,6764000,1840750,52,1442
1970,0,74.6,CACHE LA POUDRE RIVER NE,6752500,132016,47,181
1970,1,77.78,LITTLE THOMPSON RIVER AT,LTCANYCO,14930,49,194
1970,2,60.32,FISH CREEK NEAR ESTES PA,6734500,1622,38,254
1970,3,74.6,BIG THOMPSON RIVER AT MO,6744000,181527,47,299
1970,4,66.67,LEFT HAND CREEK NEAR BOU,6724500,9236,42,402
1970,5,69.84,COAL CREEK NEAR PLAINVIE,6730300,4024,44,436
1970,6,79.37,SOUTH BOULDER CREEK NEAR,6729500,64437,50,482
1970,7,88.89,FOURMILE CREEK AT ORODEL,6727500,6167,56,510
1970,8,85.71,MIDDLE BOULDER CREEK AT,6725500,49214,54,512
1970,9,77.78,BOULDER CREEK AT MOUTH N,6730500,157551,49,587
1970,10,74.6,ST. VRAIN CREEK AT MOUTH,6731000,346995,47,596
1970,11,20.63,BIG DRY CREEK AT WESTMIN,6720820,5300,13,666
1970,12,68.25,PLUM CREEK AT TITAN ROAD,6709530,30579,43,770
1970,13,95.24,NORTH FORK SOUTH PLATTE,PLAGRACO,80847,60,796
1970,14,92.06,NORTH FORK SOUTH PLATTE,PLABAICO,104499,58,804
1970,15,98.41,ROCK CREEK ABOVE CONFLUE,2302915,13303,62,864
1970,16,65.08,SOUTH PLATTE RIVER BELOW,PLAANTCO,22218,41,912
1970,17,96.83,S PLATTE RIV AB 11-MILE,6695000,144384,61,931
1970,18,98.41,SOUTH PLATTE RIVER NEAR,6696000,171015,62,936
1970,19,98.41,SOUTH PLATTE RIVER BELOW,6701500,355430,62,942
1970,20,96.83,SOUTH PLATTE RIVER AT SO,6707500,564822,61,943
1970,21,95.24,SOUTH PLATTE RIVER AT WA,6708000,578290,60,956
1970,22,84.13,BEAR CREEK AT SHERIDAN,6711500,74032,53,993
1970,23,92.06,SOUTH PLATTE RIVER AT EN,6711565,700474,58,994
1970,24,42.86,"CHERRY CREEK AT DENVER,",6713500,13757,27,1022
1970,25,93.65,SOUTH PLATTE RIVER AT DE,6714000,784321,59,1028
1970,26,82.54,CLEAR CREEK AT DERBY,6720000,239920,52,1273
1970,27,92.06,SOUTH PLATTE RIVER AT HE,6720500,1058368,58,1290
1970,28,88.89,SOUTH PLATTE RIVER AT FO,6721000,1040787,56,1300
1970,29,84.13,SOUTH PLATTE RIVER NEAR,6754000,1808085,53,1344
1970,30,85.71,SOUTH PLATTE RIVER NEAR,6758500,1765183,54,1365
1970,31,85.71,SOUTH PLATTE RIVER AT CO,6759910,1911200,54,1392
1970,32,84.13,SOUTH PLATTE RIVER AT JU,6764000,1906158,53,1442
1971,0,80.95,CACHE LA POUDRE RIVER NE,6752500,181645,51,181
1971,1,84.13,LITTLE THOMPSON RIVER AT,LTCANYCO,16649,53,194
1971,2,84.13,FISH CREEK NEAR ESTES PA,6734500,2467,53,254
1971,3,73.02,BIG THOMPSON RIVER AT MO,6744000,179606,46,299
1971,4,55.56,LEFT HAND CREEK NEAR BOU,6724500,8103,35,402
1971,5,76.19,COAL CREEK NEAR PLAINVIE,6730300,4584,48,436
1971,6,82.54,SOUTH BOULDER CREEK NEAR,6729500,67761,52,482
1971,7,53.97,FOURMILE CREEK AT ORODEL,6727500,4333,34,510
1971,8,82.54,MIDDLE BOULDER CREEK AT,6725500,48176,52,512
1971,9,79.37,BOULDER CREEK AT MOUTH N,6730500,163703,50,587
1971,10,71.43,ST. VRAIN CREEK AT MOUTH,6731000,342374,45,596
1971,11,11.11,BIG DRY CREEK AT WESTMIN,6720820,4491,7,666
1971,12,63.49,PLUM CREEK AT TITAN ROAD,6709530,26193,40,770
1971,13,58.73,NORTH FORK SOUTH PLATTE,PLAGRACO,48368,37,796
1971,14,63.49,NORTH FORK SOUTH PLATTE,PLABAICO,63129,40,804
