Node_ID,Node_Name,Node_Type
ThornRF.05,ThorntonBurlingtonRFsInP,OPR
ThornRF.06,ThorntonBurlingtonRFsInP,OPR
WestyRF.01,WestminsterRFsInPriority,OPR
WestyRF.02,WestminsterRFsInPriority,OPR
Xbasin.01a,StoreXbasinBoreasPassDit,OPR
Xbasin.01b,DivertXbasinBoreasPassDi,OPR
Xbasin.02a,StoreXbasinBerthoudPassD,OPR
Xbasin.02b,DivertXbasinBerthoudPass,OPR
Xbasin.03a,StoreXbasinHomestakePipe,OPR
Xbasin.03b,DivertXbasinHomestakePip,OPR
Xbasin.04a,StoreXbasinJonesPassTunn,OPR
Xbasin.04b,DivertXbasinJonesPassTun,OPR
Xbasin.05a,StoreXbasinRobertsTunnel,OPR
Xbasin.05b,DivertXbasinRobertsTunne,OPR
Xbasin.06a,StoreXbasinStraightCkTun,OPR
Xbasin.06b,DivertXbasinStraightCkTu,OPR
Xbasin.07a,StoreXbasinVidlerTunnel,OPR
Xbasin.07b,DivertXbasinVidlerTunnel,OPR
Xbasin.08,StoreXbasinSBldrDivCondu,OPR
Xbasin.10,StoreSandHillLkInflows,OPR
Metro.01,MetroWWTPtoPln,OPR
Metro.02,MetroPlntoBarr,OPR
Metro.03,MetroPlntoHID,OPR
Barr.01,BarrFill1,OPR
Barr.02,BarrFill2,OPR
Barr.03,BarrReFill,OPR
Barr.04,TransferSentoJun,OPR
HenLyn.01,HenLynFill1,OPR
HenLyn.02,HenLynFill2,OPR
HenLyn.03,HenLynFill3,OPR
HenLyn.04,HenLynFill4,OPR
Latham.01,LathamFill1,OPR
Latham.02,LathamFill2,OPR
Latham.03,LathamFill3,OPR
Milton.01,MiltonFill1,OPR
EGL.01,ThEGLDivnSto1,OPR
EGL.02,ThEGLDivnSto2,OPR
EGL.03,ThEGLDivnSto3,OPR
CoorsLk.01,CoorsDivnSto1,OPR
CMAggRes.01,CMAggDivnSto1,OPR
CMAggRes.02,CMAggDivnSto2,OPR
CMAggRes.03,CMAggDivnSto3,OPR
CMAggRes.04,CMAggDivnSto4,OPR
CMAggRes.05,CMAggDivnSto5,OPR
CMAggRes.06,CMAggDivnSto6,OPR
CMAggRes.07,CMAggDivnSto7,OPR
JimBaker.01,WestyJimBkrDivnSto,OPR
WGL.01,ThWGLDivnSto1,OPR
WGL.02,ThWGLDivnSto2,OPR
PltValley.01,PltValCanal1,OPR
PltValley.02,PltValCanal2,OPR
PltValley.03,PltValCanal3,OPR
Union.01,UnionDitch1,OPR
Union.02,UnionDitch2,OPR
Union.03,UnionDitch3,OPR
Latham.04,LowerLathamDitch1,OPR
Latham.05,LowerLathamDitch2,OPR
Latham.06,LowerLathamDitch3,OPR
Latham.07,LowerLathamDitch4,OPR
Latham.08,LathamRes_ToIrrigation,OPR
BarrRel.03,BarrRelease1,OPR
BarrRel.04,BarrRelease2,OPR
HIDRel.05,HenryLynRelease,OPR
Milton.02,MiltonRel,OPR
ChatFld.01,ChatfieldFloodRel,OPR
CherryCk.01,CherryCkFloodRel,OPR
BearCk.01,BearCrkFloodRel,OPR
Welch.01,WelchDitchAcctSplit1,OPR
Welch.02,WelchDitchAcctSplit2,OPR
Welch.03,WelchDitchAcctSplit3,OPR
Welch.04a,WelchDitchSplit-Accts,OPR
Welch.04b,WelchDitchSplit-Accts,OPR
AgDitch.01,AgDitchAcctSplit1,OPR
AgDitch.02,AgDitchAcctSplit2,OPR
AgDitch.03,AgDitchAcctSplit3,OPR
AgDitch.04,AgDitchAcctSplit4,OPR
AgDitch.05,AgDitchAcctSplit5,OPR
AgDitch.06,AgDitchAcctSplit6,OPR
AgDitch.07,AgDitchAcctSplit7,OPR
AgDitch.08,AgDitchAcctSplit8,OPR
AgDitch.09,AgDitchAcctSplit9,OPR
AgDitch.10,AgDitchAcctSplit10,OPR
AgDitch.11,AgDitchAcctSplit11,OPR
AgDitch.12a,AgDitchSplit-Accts,OPR
AgDitch.12b,AgDitchSplit-Accts,OPR
AgDitch.18,AgDitchtoIrrigation,OPR
AgDitch.19,AgDitchBackToDitch,OPR
AgDitch.20,AGDitchBackToDitch2,OPR
Welch.08,WelchToWelchIrrigation,OPR
Welch.09,WelchBackToDitch,OPR
Welch.10,WelchToAgDitchIrrigation,OPR
Church.01,ChurchToAcctSplit1,OPR
Church.02,ChurchDitchSplit-Accts,OPR
Church.03,ChurchToAcctSplit2,OPR
Church.04,ChurchToAcctSplit3,OPR
Church.05,ChurchToAcctSplit4,OPR
Church.06,ChurchToAcctSplit5,OPR
Church.07,ChurchDitchSplit-Accts,OPR
Church.20,ChurchToAcctSplit6,OPR
Church.21,ChurchToIrrigators,OPR
Church.22,ChurchD_ToIrrigation,OPR
Church.23,Church_BackToDitch1,OPR
Church.24,Church_BackToDitch2,OPR
Church.25,Church_BackToDitch3,OPR
Church.26,Church_BackToDitch4,OPR
Church.27,Church_BackToDitch5,OPR
Church.28,Church_BackToDitch6,OPR
FHL.01,FHL_1_ToWestyPlan,OPR
FHL.02,FHL_2_ToSplitPlan,OPR
FHL.03,FHL_3_ToSplitPlan,OPR
FHL.04,FHL_4_ToSplitPlan,OPR
FHL.05,FHL_5_ToSplitPlan,OPR
FHL.06,FHL_6_ToSplitPlan,OPR
FHL.07,FHL_7_ToSplitPlan,OPR
FHL.08,FHL_8_ToWestyPlan,OPR
FHL.09,FHL_9_ToSplitPlan,OPR
FHL.10,FHL_10_ToSplitPlan,OPR
FHL.11a,FHLSplit-Accts,OPR
FHL.11b,FHLSplit-Accts,OPR
FHL.12,FHL_11_ToIrrigators,OPR
FHL.13,FHL_12_ToIrrigators,OPR
FHL.14,FHL_ToIrrigation,OPR
FHL.23,FHL_BackToDitch1,OPR
FHL.24,FHL_BackToDitch2,OPR
FHL.25,FHL_BackToDitch3,OPR
FHL.26,FHL_BackToDitch4,OPR
Wann.01,WannDitchAcctSplit1,OPR
Wann.02,WannDitchAcctSplit2,OPR
Wann.03a,WannDitchSplit-Accts,OPR
Wann.03b,WannDitchSplit-Accts,OPR
Wann.06,WannToWannamakerIrr,OPR
Wann.07,WannDitchBackToDitch,OPR
LSE.01a,Priority12toConMutPln,OPR
LSE.04,1863toLSE_SplitPlan,OPR
LSE.05,1868toLSE_SplitPlan,OPR
LSE.06,1869toLSE_IrrigPlan,OPR
LSE.07,1871toLSE_IrrigPlan,OPR
LSE.08,1988toConMutPln,OPR
LSE.09a,LSE_SplitToAccounts,OPR
LSE.09b,LSE_SplitToAccounts,OPR
LSE.10,LSE_GoldenD_LossSplit,OPR
LSE.17,LSE_ToIrrigation,OPR
LSE.19,LSE_GoldenBackToDitch2,OPR
LSE.20,LSE_ConMutBackToDitch,OPR
RkyMtn.01,MilesEskinToRkyMtnIrrig,OPR
RkyMtn.02,RkyMtnAcctSplit1,OPR
RkyMtn.03,RkyMtnAcctSplit2,OPR
RkyMtn.04,RkyMtnAcctSplit3,OPR
RkyMtn.05,RkyMtnAcctSplit4,OPR
RkyMtn.06,RkyMtnAcctSplit5,OPR
RkyMtn.07a,RkyMtnSplit-Accts,OPR
RkyMtn.07b,RkyMtnSplit-Accts,OPR
RkyMtn.09,RkyMtnToRkyMtnIrrig,OPR
RkyMtn.10,RkyMtnBackToDitch,OPR
RenoJuch.01,ArvadaCortGravesHughesTo,OPR
RenoJuch.02,ArvadaRenoJ_P2_ToPlan,OPR
RenoJuch.03,ArvadaWolffNorthToPlan,OPR
RenoJuch.04,ArvadaCortGravesHughesTo,OPR
RenoJuch.05,ArvadaLaneDitchToPlan,OPR
RenoJuch.06,ArvadaRenoJ_P3_ToPlan,OPR
RenoJuch.07,ArvadaRenoJ_P4_ToPlan,OPR
RenoJuch.08,ArvadaRhodesSouthDitchTo,OPR
RenoJuch.09,ArvadaRenoJ_P5_ToPlan,OPR
RenoJuch.10,CoorsRenoJuchemToPlan1,OPR
RenoJuch.11,CoorsRenoJuchemToPlan2,OPR
RenoJuch.12,CoorsRenoJuchemToPlan3,OPR
RenoJuch.13,CoorsRenoJuchemToPlan4,OPR
RenoJuch.14,CoorsRenoJuchemToPlan5,OPR
RenoJuch.15,CoorsRenoJuchemToPlan6,OPR
RenoJuch.20,RJ_BackToDitch,OPR
SloughD.01,SloughToCoorsAcctP1,OPR
SloughD.02,SloughToCoorsAcctP2,OPR
SloughD.03,SloughToCoorsAcctP7,OPR
SloughD.04,SloughToCoorsAcctP10,OPR
SloughD.05,SloughToCoorsAcctP11,OPR
SloughD.06,SloughToCoorsAcctP13,OPR
SloughD.07,SloughToCoorsAcctP15,OPR
SloughD.08,SloughToCoorsAcctP18,OPR
SloughD.09,SloughToCoorsAcctP19,OPR
SloughD.10,SloughToCoorsAcctP20,OPR
SloughD.11,SloughToCoorsAcctP21,OPR
SloughD.12,SloughToCoorsAcctP23,OPR
SloughD.13,SloughToCoorsAcctP26,OPR
SloughD.14,SloughToCoorsAcctP28,OPR
SloughD.15,SloughBackToDitch,OPR
Kershaw.01,KershawWestyPlan,OPR
Kershaw.02a,KershawSplit-Accts,OPR
Kershaw.02b,KershawSplit-Accts,OPR
Kershaw.02c,KershawSplit-Accts,OPR
Kershaw.11,KershawToKershawIrrig,OPR
Kershaw.12,KershawBackToDitch1,OPR
Kershaw.13,KershawBackToDitch2,OPR
Fish.01,FisherToSplitPlan,OPR
Fish.02a,FisherSplit-Accts,OPR
Fish.02b,FisherSplit-Accts,OPR
Fish.11,FisherDtoIrrigation,OPR
CoAg.01,CoAgToSplitPlan1,OPR
CoAg.02,CoAgToSplitPlan2,OPR
CoAg.03,CoAgToIrrigPlan,OPR
CoAg.04a,CoAgSplit-Accts,OPR
CoAg.04b,CoAgSplit-Accts,OPR
CoAg.11,CoAgDitchToIrrigation,OPR
CoAg.12,ThCoAg02CW266toDitch,OPR
LCC.01,LCCToSplitPlan1,OPR
LCC.02a,LCCSplit-Accts1,OPR
LCC.02b,LCCSplit-Accts2,OPR
LCC.02c,LCCSplit-Accts3,OPR
LCC.09,LCC_ToIrrigation,OPR
LCC.10,ThLCC02CW266toDitch,OPR
Stan.01,BookStanNgl1toPhan,OPR
Stan.02,BookStanFRI1toPhan,OPR
Stan.03,BookStanWesToPhan,OPR
Stan.04,BookStanNgl2tPhan,OPR
Stan.05,BookStanFRI2toPhan,OPR
Stan.06,PhantomNgl1toDemand1,OPR
Stan.07,PhantomNgl2toDemand1,OPR
Stan.08,PhantomNgl1toDemand2,OPR
Stan.09,PhantomNgl2toDemand2,OPR
Stan.10,PhantomWesToDemand1,OPR
Stan.11,PhantomWesToDemand2,OPR
Stan.12,PhantomFRI1toDemand1,OPR
Stan.13,PhantomFRI1toDemand2,OPR
Stan.14,PhantomFRI1toDemand3,OPR
Stan.15,PhantomFRI1toDemand4,OPR
Stan.16,PhantomFRI2toDemand1,OPR
Stan.17,PhantomFRI2toDemand2,OPR
Stan.18,PhantomFRI2toDemand3,OPR
Stan.19,PhantomFRI2toDemand4,OPR
Stan.20,StandleyToNglenn_IN,OPR
Stan.21,StandleyToNglenn_OUT,OPR
Stan.20N,StandleyToNglenn_IN,OPR
Stan.21N,StandleyToNglenn_OUT,OPR
Stan.22,StandleyToWesty_IN,OPR
Stan.23,StandleyToWesty_OUT,OPR
Stan.24a,StandleyToThorn_IN_Winte,OPR
Stan.20a,StandleyNglennToFRICO1,OPR
Stan.20b,StandleyNglennToFRICO2,OPR
Stan.20c,StandleyNglennToFRICO3,OPR
Stan.20d,StandleyNglennToFRICO4,OPR
Stan.22a,StandleyWestyToFRICO1,OPR
Stan.22b,StandleyWestyToFRICO2,OPR
Stan.22c,StandleyWestyToFRICO3,OPR
Stan.22d,StandleyWestyToFRICO4,OPR
Stan.24b,StandleyThornToFRICO1,OPR
Stan.24c,StandleyThornToFRICO2,OPR
Stan.24d,StandleyThornToFRICO3,OPR
Stan.24e,StandleyThornToFRICO4,OPR
Stan.24b,StandleyToThorn_IN_Summe,OPR
Stan.25,StandleyToThorn_OUT,OPR
Stan.99,AnnualStandleyFillLimit,OPR
Stan.30,Croke1902Diversion,OPR
Stan.31,Croke1902Split,OPR
Stan.32,Croke1902WestySto,OPR
Stan.33,Croke1902NglennSto,OPR
Stan.34,Croke1902FRICOSto,OPR
Stan.35,Croke1902ThornSto,OPR
Stan.36,Croke1902Ng4WaySto_WINTE,OPR
Stan.37,Croke1902Ng4WaySto_SUMME,OPR
Stan.38,Croke1902FRI4WaySto_Wes,OPR
Stan.39,Croke1902Wes4WaySto_WINT,OPR
Stan.40,Croke1902Wes4WaySto_SUMM,OPR
Stan.41,Croke1902Ng4WaySto_WINTE,OPR
Stan.42,Croke1902Ng4WaySto_SUMME,OPR
Stan.43,Croke1902FRI4WaySto2_Thn,OPR
Stan.44,BookPhanNgl1toStan,OPR
Stan.45,BookPhanFRI1toStan,OPR
Stan.46,BookPhanWesToStan,OPR
Stan.47,BookPhanNgl2toStan,OPR
Stan.48,BookPhanFRI2toStan,OPR
Stan.49,Croke1902PlnSpill 1,OPR
Stan.50,Croke1902PlnSpill 2,OPR
Stan.51,Croke1902PlnSpill 3,OPR
Stan.52,Croke1902PlnSpill 4,OPR
Stan.53,Croke1902PlnSpill 5,OPR
Stan.54,Croke1902PlnSpill 6,OPR
Cosmic.98,Croke Season Coors Limit,OPR
Cosmic.99,Croke Season Golden Limi,OPR
Cosmic.01,BookCoorsBypassToThornRe,OPR
Cosmic.02,BookGoldenBypassToThornR,OPR
Cosmic.03,ReleaseThorn1-TimeUseWtr,OPR
Cosmic.04,GoldenBypassWaterSupply,OPR
Cosmic.05,CoorsBypassWaterSupply,OPR
Cosmic.06,GoldenCosmicToGolden_IN,OPR
Cosmic.07,CoorsCosmicToPotableDema,OPR
Cosmic.08,BypassGoldWWTP_Flows,OPR
Cosmic.09,BypassCoorsWWTP_Flows,OPR
Cosmic.97,LCCExchangeLimitCosmic,OPR
Cosmic.10,ExchangeCoorsBypass,OPR
Cosmic.11,SplitCoorsBypExchange,OPR
Cosmic.12,CoorsBypExchangeWesty1,OPR
Cosmic.13,CoorsBypExchangeWesty2,OPR
Cosmic.14,CoorsBypExchangeNglenn1,OPR
Cosmic.15,CoorsBypExchangeNglenn2,OPR
Cosmic.16,CoorsBypExchangeFRICO1,OPR
Cosmic.17,CoorsBypExchangeFRICO2,OPR
Cosmic.18,CoorsBypExchangeFRICO3,OPR
Cosmic.19,CoorsBypExchangeFRICO4,OPR
Cosmic.20,CoorsBypExchanWestySto1,OPR
Cosmic.21,CoorsBypExchanNglennSto1,OPR
Cosmic.22,CoorsBypExchanFRICOSto1,OPR
Cosmic.23,ExchangeGoldenBypass,OPR
Cosmic.24,SplitGoldenBypExchange,OPR
Cosmic.25,GoldenBypExchangeWesty1,OPR
Cosmic.26,GoldenBypExchangeWesty2,OPR
Cosmic.27,GoldenBypExchangeNglenn1,OPR
Cosmic.28,GoldenBypExchangeNglenn2,OPR
Cosmic.29,GoldenBypExchangWestySto,OPR
Cosmic.30,GoldenBypExchanNglennSto,OPR
CosmcWGL.01,StandleyPlnN2backToSto,OPR
CosmcWGL.02,StandleyPlnF2backToSto,OPR
CosmcWGL.03,StandleyPlnW2backToSto,OPR
CosmcWGL.04,StandleyPlnW3backToSto,OPR
CosmcWGL.05,StandleyPlnN3backToSto,OPR
WGL.06,WGL_ReusableToThorntonIN,OPR
WGL.07,WGL_ReusableToThorntonOU,OPR
WGL.08,WGL_OneTimeUseToThornton,OPR
WGL.09,WGL_OneTimeUseToThornton,OPR
Church.96,GoldenChurchDitchLimit,OPR
LSE.98,Golden_LSE_Pri12_Limit,OPR
LSE.99,Golden_LSE_Limit,OPR
Berthoud.01,BerthoudSpringToGoldenIn,OPR
Berthoud.02,BerthoudSpringToGoldenOu,OPR
Berthoud.03,BerthoudSummerToGoldenIn,OPR
Berthoud.04,BerthoudSummerToGoldenOu,OPR
GldnCtyD.01,GoldenCityDOuletteToPlan,OPR
GldnCtyD.02,GoldenCityDCortGravToPln,OPR
GldnCtyD.03,GoldenCityDSwadley1ToPln,OPR
GldnCtyD.04,GoldenCityDSwadley2ToPln,OPR
GldnCtyD.05,GoldenCityDToGoldenIn,OPR
GldnCtyD.06,GoldenCityDToGoldenOut,OPR
GldnCtyD.07,GoldenCityDtoGoldenPln5,OPR
LSE.15a,LSE_ToGoldenInSummer,OPR
LSE.15b,LSE_ToGoldenInWinter,OPR
LSE.16,LSE_ToGoldenOut,OPR
Vidler.01,VidlerToGuanella,OPR
Guanella.01,GuanellaToGolden_I,OPR
Guanella.02,GuanellaToGolden_O,OPR
CoorsA.01,StraightCkReplSpringsDep,OPR
CoorsA.02,SouthLksToReplSpringsDep,OPR
CoorsB.01,NorthLksToMaltingPotable,OPR
CoorsB.02,SouthLksToMaltingPotable,OPR
CoorsB.03,CoorsMillingToPotablePre,OPR
CoorsC.01,CoorsMillingRightToCooli,OPR
CoorsC.02,CoorsIndustrialDitchToCo,OPR
FHL.97,CoorsFHLLimit,OPR
FHL.22a,FHL_ToNorthLakes_MAR,OPR
FHL.22b,FHL_ToNorthLakes_APR,OPR
FHL.22c,FHL_ToNorthLakes_MAY,OPR
FHL.22d,FHL_ToNorthLakes_JUN,OPR
FHL.22e,FHL_ToNorthLakes_JUL,OPR
FHL.22f,FHL_ToNorthLakes_AUG,OPR
FHL.22g,FHL_ToNorthLakes_SEP,OPR
FHL.22h,FHL_ToNorthLakes_OCT,OPR
FHL.22i,FHL_ToNorthLakes_NOV,OPR
Wann.99,CoorsWannLimit,OPR
Wann.04a,WannToNorthLakesAPR,OPR
Wann.04b,WannToNorthLakesMAY,OPR
Wann.04c,WannToNorthLakesJUN,OPR
Wann.04d,WannToNorthLakesJUL,OPR
Wann.04e,WannToNorthLakesAUG,OPR
Wann.04f,WannToNorthLakesSEP,OPR
Wann.04g,WannToNorthLakesOCT,OPR
Wann.05a,WannToSouthLakesAPR,OPR
Wann.05b,WannToSouthLakesMAY,OPR
Wann.05c,WannToSouthLakesJUN,OPR
Wann.05d,WannToSouthLakesJUL,OPR
Wann.05e,WannToSouthLakesAUG,OPR
Wann.05f,WannToSouthLakesSEP,OPR
Wann.05g,WannToSouthLakesOCT,OPR
RkyMtn.99,CoorsRkyMtnLimit,OPR
RkyMtn.08a,RkyMtnToSouthLakesMAY,OPR
RkyMtn.08b,RkyMtnToSouthLakesJUN,OPR
RkyMtn.08c,RkyMtnToSouthLakesJUL,OPR
RkyMtn.08d,RkyMtnToSouthLakesAUG,OPR
RkyMtn.08e,RkyMtnToSouthLakesSEP,OPR
Berthoud.05,BerthoudToNglennIN,OPR
Berthoud.06,BerthoudToNglennOUT,OPR
Berthoud.07,BerthoudNglennSto,OPR
Church.97,NglennChurchDitchLimit,OPR
Church.08,ChurchToNglennIN,OPR
Church.09,ChurchToNglennOUT,OPR
Church.10,ChurchToNglennSto,OPR
NglFRICO.02,BullReservoirtoFRICO,OPR
NglFRICO.03,BullReservoirtoFRICO,OPR
NglFRICO.04,BullReservoirtoFRICO,OPR
NglFRICO.05,BullReservoirtoFRICO,OPR
Stan.26,StandleyToFRICO_1,OPR
Stan.27,StandleyToFRICO_2,OPR
Stan.28,StandleyToFRICO_3,OPR
Stan.29,StandleyToFRICO_4,OPR
NglFul.02,NglennReusetoFulRFs,OPR
NglLB.02,NglennReusetoLBRFs,OPR
Welch.99,ConMutualWelchLimit,OPR
AgDitch.98,ConMutualAgDitchLimit,OPR
LSE.97,ConM_LSE_Limit,OPR
LSE.11,LSE_ToConMutualIn,OPR
LSE.12,LSE_ToConMutualOut,OPR
LSE.13,LSE_ToConMutualStorage,OPR
AgDitch.15a,AgD_To_ConMutual_IN_APR,OPR
AgDitch.15b,AgD_To_ConMutual_IN_MAY,OPR
AgDitch.15c,AgD_To_ConMutual_IN_JUN,OPR
AgDitch.15d,AgD_To_ConMutual_IN_JUL,OPR
AgDitch.15e,AgD_To_ConMutual_IN_AUG,OPR
AgDitch.15f,AgD_To_ConMutual_IN_SEP,OPR
AgDitch.15g,AgD_To_ConMutual_IN_OCT,OPR
AgDitch.16a,AgD_To_ConMutual_OUT_APR,OPR
AgDitch.16b,AgD_To_ConMutual_OUT_MAY,OPR
AgDitch.16c,AgD_To_ConMutual_OUT_JUN,OPR
AgDitch.16d,AgD_To_ConMutual_OUT_JUL,OPR
AgDitch.16e,AgD_To_ConMutual_OUT_AUG,OPR
AgDitch.16f,AgD_To_ConMutual_OUT_SEP,OPR
AgDitch.16g,AgD_To_ConMutual_OUT_OCT,OPR
AgDitch.17a,AgD_To_ConMutualAGG_APR,OPR
AgDitch.17b,AgD_To_ConMutualAGG_MAY,OPR
AgDitch.17c,AgD_To_ConMutualAGG_JUN,OPR
AgDitch.17d,AgD_To_ConMutualAGG_JUL,OPR
AgDitch.17e,AgD_To_ConMutualAGG_AUG,OPR
AgDitch.17f,AgD_To_ConMutualAGG_SEP,OPR
AgDitch.17g,AgD_To_ConMutualAGG_OCT,OPR
Welch.05a,WelchD_To_ConMut_IN_MAY,OPR
Welch.05b,WelchD_To_ConMut_IN_JUN,OPR
Welch.05c,WelchD_To_ConMut_IN_JUL,OPR
Welch.05d,WelchD_To_ConMut_IN_AUG,OPR
Welch.05e,WelchD_To_ConMut_IN_SEP,OPR
Welch.05f,WelchD_To_ConMut_IN_OCT,OPR
Welch.06a,WelchD_To_ConMut_OUT_MAY,OPR
Welch.06b,WelchD_To_ConMut_OUT_JUN,OPR
Welch.06c,WelchD_To_ConMut_OUT_JUL,OPR
Welch.06d,WelchD_To_ConMut_OUT_AUG,OPR
Welch.06e,WelchD_To_ConMut_OUT_SEP,OPR
Welch.06f,WelchD_To_ConMut_OUT_OCT,OPR
Welch.07a,WelchD_To_ConMutAGG_MAY,OPR
Welch.07b,WelchD_To_ConMutAGG_JUN,OPR
Welch.07c,WelchD_To_ConMutAGG_JUL,OPR
Welch.07d,WelchD_To_ConMutAGG_AUG,OPR
Welch.07e,WelchD_To_ConMutAGG_SEP,OPR
Welch.07f,WelchD_To_ConMutAGG_OCT,OPR
CMAggRes.08,CMAggResConMutualIN,OPR
CMAggRes.09,CMAggResConMutualOUT,OPR
ConMutRF.03,MetroConMuttoAgRFs,OPR
ConMutRF.04,MetroConMuttoWelRFs,OPR
Ralston.01,RalstonToArvadaIN,OPR
Ralston.02,RalstonToArvadaOUT,OPR
Church.11a,ChurchToArvadaO_APR,OPR
Church.11b,ChurchToArvadaO_MAY,OPR
Church.11c,ChurchToArvadaO_JUN,OPR
Church.11d,ChurchToArvadaO_JUL,OPR
Church.11e,ChurchToArvadaO_AUG,OPR
Church.11f,ChurchToArvadaO_SEP,OPR
Church.11g,ChurchToArvadaO_OCT,OPR
Church.12a,ChurchToArvadaResAPR,OPR
Church.12b,ChurchToArvadaResMAY,OPR
Church.12c,ChurchToArvadaResJUN,OPR
Church.12d,ChurchToArvadaResJUL,OPR
Church.12e,ChurchToArvadaResAUG,OPR
Church.12f,ChurchToArvadaResSEP,OPR
Church.12g,ChurchToArvadaResOCT,OPR
FHL.15a,FHL_To_Arvada_O_MAR,OPR
FHL.15b,FHL_To_Arvada_O_APR,OPR
FHL.15c,FHL_To_Arvada_O_MAY,OPR
FHL.15d,FHL_To_Arvada_O_JUN,OPR
FHL.15e,FHL_To_Arvada_O_JUL,OPR
FHL.15f,FHL_To_Arvada_O_AUG,OPR
FHL.15g,FHL_To_Arvada_O_SEP,OPR
FHL.15h,FHL_To_Arvada_O_OCT,OPR
FHL.15i,FHL_To_Arvada_O_NOV,OPR
FHL.16a,FHL_To_ArvadaRes_MAR,OPR
FHL.16b,FHL_To_ArvadaRes_APR,OPR
FHL.16c,FHL_To_ArvadaRes_MAY,OPR
FHL.16d,FHL_To_ArvadaRes_JUN,OPR
FHL.16e,FHL_To_ArvadaRes_JUL,OPR
FHL.16f,FHL_To_ArvadaRes_AUG,OPR
FHL.16g,FHL_To_ArvadaRes_SEP,OPR
FHL.16h,FHL_To_ArvadaRes_OCT,OPR
FHL.16i,FHL_To_ArvadaRes_NOV,OPR
RenoJuch.16,ArvRenoJtoOutsideUse,OPR
RenoJuch.17,ArvRenoJtoArvadaRes,OPR
ArvRes.01,ArvadaFill1,OPR
ArvRes.02,ArvadaFill2,OPR
ArvRes.03,ArvadaRes_Arvada_O,OPR
Church.99,WestyChurchDitchLimit,OPR
FHL.99,WestyFHLLimit,OPR
Kershaw.98,Westy_86CW398_ExchLimit,OPR
Kershaw.99,Westy_93CW176_Kersh_Exch,OPR
Church.13a,ChurchToWestyIN_APR,OPR
Church.13b,ChurchToWestyIN_MAY,OPR
Church.13c,ChurchToWestyIN_JUN,OPR
Church.13d,ChurchToWestyIN_JUL,OPR
Church.13e,ChurchToWestyIN_AUG,OPR
Church.13f,ChurchToWestyIN_SEP,OPR
Church.13g,ChurchToWestyIN_OCT,OPR
Church.14a,ChurchToWestyOUT_APR,OPR
Church.14b,ChurchToWestyOUT_MAY,OPR
Church.14c,ChurchToWestyOUT_JUN,OPR
Church.14d,ChurchToWestyOUT_JUL,OPR
Church.14e,ChurchToWestyOUT_AUG,OPR
Church.14f,ChurchToWestyOUT_SEP,OPR
Church.14g,ChurchToWestyOUT_OCT,OPR
Church.15a,WestyChurchToStandleyAPR,OPR
Church.15b,WestyChurchToStandleyMAY,OPR
Church.15c,WestyChurchToStandleyJUN,OPR
Church.15d,WestyChurchToStandleyJUL,OPR
Church.15e,WestyChurchToStandleyAUG,OPR
Church.15f,WestyChurchToStandleySEP,OPR
Church.15g,WestyChurchToStandleyOCT,OPR
FHL.17a,FHLToWestminster_IN_MAR,OPR
FHL.17b,FHLToWestminster_IN_APR,OPR
FHL.17c,FHLToWestminster_IN_MAY,OPR
FHL.17d,FHLToWestminster_IN_JUN,OPR
FHL.17e,FHLToWestminster_IN_JUL,OPR
FHL.17f,FHLToWestminster_IN_AUG,OPR
FHL.17g,FHLToWestminster_IN_SEP,OPR
FHL.17h,FHLToWestminster_IN_OCT,OPR
FHL.17i,FHLToWestminster_IN_NOV,OPR
FHL.18a,FHLToWestminster_OUT_MAR,OPR
FHL.18b,FHLToWestminster_OUT_APR,OPR
FHL.18c,FHLToWestminster_OUT_MAY,OPR
FHL.18d,FHLToWestminster_OUT_JUN,OPR
FHL.18e,FHLToWestminster_OUT_JUL,OPR
FHL.18f,FHLToWestminster_OUT_AUG,OPR
FHL.18g,FHLToWestminster_OUT_SEP,OPR
FHL.18h,FHLToWestminster_OUT_OCT,OPR
FHL.18i,FHLToWestminster_OUT_NOV,OPR
FHL.19a,Westy_FHLToStandley_MAR,OPR
FHL.19b,Westy_FHLToStandley_APR,OPR
FHL.19c,Westy_FHLToStandley_MAY,OPR
FHL.19d,Westy_FHLToStandley_JUN,OPR
FHL.19e,Westy_FHLToStandley_JUL,OPR
FHL.19f,Westy_FHLToStandley_AUG,OPR
FHL.19g,Westy_FHLToStandley_SEP,OPR
FHL.19h,Westy_FHLToStandley_OCT,OPR
FHL.19i,Westy_FHLToStandley_NOV,OPR
Kershaw.03a,Kersh86_WestyIN_FHL_APR,OPR
Kershaw.04a,Kersh93_WestyIN_FHL_APR,OPR
Kershaw.03b,Kersh86_WestyIN_FHL_MAY,OPR
Kershaw.04b,Kersh93_WestyIN_FHL_MAY,OPR
Kershaw.03c,Kersh86_WestyIN_FHL_JUN,OPR
Kershaw.04c,Kersh93_WestyIN_FHL_JUN,OPR
Kershaw.03d,Kersh86_WestyIN_FHL_JUL,OPR
Kershaw.04d,Kersh93_WestyIN_FHL_JUL,OPR
Kershaw.03e,Kersh86_WestyIN_FHL_AUG,OPR
Kershaw.04e,Kersh93_WestyIN_FHL_AUG,OPR
Kershaw.03f,Kersh86_WestyIN_FHL_SEP,OPR
Kershaw.04f,Kersh93_WestyIN_FHL_SEP,OPR
Kershaw.03g,Kersh86_WestyIN_FHL_OCT,OPR
