Year,Node,Percentile,Node_Name,Node_ID,Natural_Flow_AF,Rank,Node_Order
1954,6,3,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,2401,2,804
1954,7,3,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,8459.92,2,943
1954,8,3,SOUTH PLATTE RIVER AT WATERTON,6708000,8316,2,956
1954,9,18,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,996,11,770
1954,10,3,BEAR CREEK AT SHERIDAN,6711500,868.33,2,993
1954,11,3,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,9937.42,2,994
1954,12,3,CHERRY CREEK AT DENVER,6713500,496.33,2,1022
1954,13,3,SOUTH PLATTE RIVER AT DENVER,6714000,11486.83,2,1028
1954,14,3,CLEAR CREEK AT DERBY,6720000,6324,2,1273
1954,15,31,COAL CREEK NEAR PLAINVIEW,6730300,146.83,19,436
1954,16,16,BIG DRY CREEK AT WESTMINSTER,6720820,425.75,10,666
1954,17,3,SOUTH PLATTE RIVER AT HENDERSON,6720500,17828.17,2,1290
1954,18,3,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,18603.33,2,1300
1954,19,2,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,1407.42,1,482
1954,20,3,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,1695.17,2,512
1954,21,19,FOURMILE CREEK AT ORODELL,6727500,215.33,12,510
1954,22,16,LEFT HAND CREEK NEAR BOULDER,6724500,373.08,10,402
1954,23,3,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,4114.25,2,587
1954,24,3,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,7400.58,2,596
1954,25,5,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,54.67,3,194
1954,26,2,FISH CREEK NEAR ESTES PARK,6734500,7.17,1,254
1954,27,3,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,3231.08,2,299
1954,28,3,SOUTH PLATTE RIVER NEAR KERSEY,6754000,32732.67,2,1344
1954,29,3,SOUTH PLATTE RIVER NEAR WELDONA,6758500,42342.75,2,1365
1954,30,3,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,46880.42,2,1392
1954,31,3,SOUTH PLATTE RIVER AT JULESBURG,6764000,52065.58,2,1442
1953,0,60,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1771.92,37,912
1953,1,61,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,5968.5,38,931
1953,2,56,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6260.67,35,936
1953,3,40,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,344.67,25,864
1953,4,48,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,11039.42,30,942
1953,5,37,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3477.08,23,796
1953,6,31,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,4130.83,19,804
1953,7,35,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,18069.42,22,943
1953,8,26,SOUTH PLATTE RIVER AT WATERTON,6708000,17574.17,16,956
1953,9,35,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1279.42,22,770
1953,10,18,BEAR CREEK AT SHERIDAN,6711500,1501.17,11,993
1953,11,21,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,20514.92,13,994
1953,12,5,CHERRY CREEK AT DENVER,6713500,580.75,3,1022
1953,13,19,SOUTH PLATTE RIVER AT DENVER,6714000,22346.58,12,1028
1953,14,45,CLEAR CREEK AT DERBY,6720000,13845.83,28,1273
1953,15,37,COAL CREEK NEAR PLAINVIEW,6730300,173.08,23,436
1953,16,15,BIG DRY CREEK AT WESTMINSTER,6720820,399.42,9,666
1953,17,19,SOUTH PLATTE RIVER AT HENDERSON,6720500,35762.83,12,1290
1953,18,19,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,35757.08,12,1300
1953,19,37,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3429.08,23,482
1953,20,40,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3030.75,25,512
1953,21,27,FOURMILE CREEK AT ORODELL,6727500,259.33,17,510
1953,22,48,LEFT HAND CREEK NEAR BOULDER,6724500,594,30,402
1953,23,42,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,9371.58,26,587
1953,24,27,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,16915.08,17,596
1953,25,18,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,207.67,11,194
1953,26,23,FISH CREEK NEAR ESTES PARK,6734500,51.67,14,254
1953,27,45,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,10103.92,28,299
1953,28,18,SOUTH PLATTE RIVER NEAR KERSEY,6754000,66497.08,11,1344
1953,29,19,SOUTH PLATTE RIVER NEAR WELDONA,6758500,73897.42,12,1365
1953,30,23,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,79650.33,14,1392
1953,31,21,SOUTH PLATTE RIVER AT JULESBURG,6764000,87587.25,13,1442
1952,0,81,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1976.33,50,912
1952,1,84,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,7836.92,52,931
1952,2,81,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,8240.92,50,936
1952,3,69,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,468.5,43,864
1952,4,76,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,14717.75,47,942
1952,5,81,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,4767.08,50,796
1952,6,69,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,5548.33,43,804
1952,7,71,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,23730.17,44,943
1952,8,65,SOUTH PLATTE RIVER AT WATERTON,6708000,22904.25,40,956
1952,9,47,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,1448.42,29,770
1952,10,60,BEAR CREEK AT SHERIDAN,6711500,3299,37,993
1952,11,61,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,28411.08,38,994
1952,12,31,CHERRY CREEK AT DENVER,6713500,1056.58,19,1022
1952,13,52,SOUTH PLATTE RIVER AT DENVER,6714000,30769.25,32,1028
1952,14,82,CLEAR CREEK AT DERBY,6720000,19947.42,51,1273
1952,15,69,COAL CREEK NEAR PLAINVIEW,6730300,332.5,43,436
1952,16,24,BIG DRY CREEK AT WESTMINSTER,6720820,469.83,15,666
1952,17,53,SOUTH PLATTE RIVER AT HENDERSON,6720500,48330.67,33,1290
1952,18,48,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,49067.92,30,1300
1952,19,92,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,6119.25,57,482
1952,20,89,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,4312.92,55,512
1952,21,92,FOURMILE CREEK AT ORODELL,6727500,547.08,57,510
1952,22,97,LEFT HAND CREEK NEAR BOULDER,6724500,1449.5,60,402
1952,23,87,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,15519.67,54,587
1952,24,89,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,32536.75,55,596
1952,25,89,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,1522.42,55,194
1952,26,90,FISH CREEK NEAR ESTES PARK,6734500,237.58,56,254
1952,27,82,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,15939.83,51,299
1952,28,61,SOUTH PLATTE RIVER NEAR KERSEY,6754000,103470.17,38,1344
1952,29,56,SOUTH PLATTE RIVER NEAR WELDONA,6758500,105936.17,35,1365
1952,30,58,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,110531.42,36,1392
1952,31,65,SOUTH PLATTE RIVER AT JULESBURG,6764000,120183,40,1442
1951,0,73,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1886.83,45,912
1951,1,76,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,6665.83,47,931
1951,2,68,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,6851.92,42,936
1951,3,23,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,300.33,14,864
1951,4,47,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,11022.58,29,942
1951,5,87,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,5074.67,54,796
1951,6,74,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,5674.08,46,804
1951,7,48,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,19355.33,30,943
1951,8,35,SOUTH PLATTE RIVER AT WATERTON,6708000,18777.92,22,956
1951,9,8,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,806.92,5,770
1951,10,26,BEAR CREEK AT SHERIDAN,6711500,1792.67,16,993
1951,11,26,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,22080,16,994
1951,12,10,CHERRY CREEK AT DENVER,6713500,671.33,6,1022
1951,13,24,SOUTH PLATTE RIVER AT DENVER,6714000,24184,15,1028
1951,14,76,CLEAR CREEK AT DERBY,6720000,17323.17,47,1273
1951,15,40,COAL CREEK NEAR PLAINVIEW,6730300,180.17,25,436
1951,16,37,BIG DRY CREEK AT WESTMINSTER,6720820,609.67,23,666
1951,17,32,SOUTH PLATTE RIVER AT HENDERSON,6720500,41342.5,20,1290
1951,18,34,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,41914.33,21,1300
1951,19,87,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,5772,54,482
1951,20,81,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,3947.83,50,512
1951,21,77,FOURMILE CREEK AT ORODELL,6727500,467.25,48,510
1951,22,84,LEFT HAND CREEK NEAR BOULDER,6724500,942.92,52,402
1951,23,92,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,16406.67,57,587
1951,24,79,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,29511.75,49,596
1951,25,68,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,973.58,42,194
1951,26,82,FISH CREEK NEAR ESTES PARK,6734500,195.83,51,254
1951,27,89,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,19243.42,55,299
1951,28,56,SOUTH PLATTE RIVER NEAR KERSEY,6754000,99674.67,35,1344
1951,29,65,SOUTH PLATTE RIVER NEAR WELDONA,6758500,110302.92,40,1365
1951,30,66,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,116205.58,41,1392
1951,31,68,SOUTH PLATTE RIVER AT JULESBURG,6764000,127751.5,42,1442
1950,0,50,SOUTH PLATTE RIVER BELOW ANTERO RESERVOIR,PLAANTCO,1718.5,31,912
1950,1,23,"S PLATTE RIV AB 11-MILE CANYON RES, NEAR HARTSEL",6695000,3865.25,14,931
1950,2,21,SOUTH PLATTE RIVER NEAR LAKE GEORGE,6696000,4350,13,936
1950,3,32,ROCK CREEK ABOVE CONFLUENCE WITH TARRYALL CREEK,2302915,327.67,20,864
1950,4,23,SOUTH PLATTE RIVER BELOW CHEESMAN RESERVOIR,6701500,8887.08,14,942
1950,5,29,NORTH FORK SOUTH PLATTE RIVER AT GRANT,PLAGRACO,3270.33,18,796
1950,6,19,NORTH FORK SOUTH PLATTE RIVER AT BAILEY,PLABAICO,3813.42,12,804
1950,7,18,SOUTH PLATTE RIVER AT SOUTH PLATTE,6707500,15109.17,11,943
1950,8,18,SOUTH PLATTE RIVER AT WATERTON,6708000,15039.75,11,956
1950,9,5,PLUM CREEK AT TITAN ROAD NEAR LOUVIERS,6709530,782.58,3,770
1950,10,16,BEAR CREEK AT SHERIDAN,6711500,1440.5,10,993
1950,11,18,SOUTH PLATTE RIVER AT ENGLEWOOD,6711565,18734.25,11,994
1950,12,18,CHERRY CREEK AT DENVER,6713500,811.67,11,1022
1950,13,18,SOUTH PLATTE RIVER AT DENVER,6714000,21036.25,11,1028
1950,14,21,CLEAR CREEK AT DERBY,6720000,11587.08,13,1273
1950,15,60,COAL CREEK NEAR PLAINVIEW,6730300,277.75,37,436
1950,16,8,BIG DRY CREEK AT WESTMINSTER,6720820,333.58,5,666
1950,17,16,SOUTH PLATTE RIVER AT HENDERSON,6720500,31938.17,10,1290
1950,18,16,SOUTH PLATTE RIVER AT FORT LUPTON,6721000,33882.83,10,1300
1950,19,31,SOUTH BOULDER CREEK NEAR ELDORADO SPRINGS,6729500,3237.17,19,482
1950,20,15,MIDDLE BOULDER CREEK AT NEDERLAND,6725500,2419.08,9,512
1950,21,8,FOURMILE CREEK AT ORODELL,6727500,194.5,5,510
1950,22,39,LEFT HAND CREEK NEAR BOULDER,6724500,501.58,24,402
1950,23,39,BOULDER CREEK AT MOUTH NEAR LONGMONT,6730500,8976.5,24,587
1950,24,32,"ST. VRAIN CREEK AT MOUTH, NEAR PLATTEVILLE",6731000,17796.33,20,596
1950,25,15,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,LTCANYCO,183.08,9,194
1950,26,15,FISH CREEK NEAR ESTES PARK,6734500,33.67,9,254
1950,27,53,"BIG THOMPSON RIVER AT MOUTH, NEAR LA SALLE",6744000,11147.33,33,299
1950,28,21,SOUTH PLATTE RIVER NEAR KERSEY,6754000,68902.08,13,1344
1950,29,32,SOUTH PLATTE RIVER NEAR WELDONA,6758500,85862.5,20,1365
1950,30,34,"SOUTH PLATTE RIVER AT COOPER BRIDGE, NEAR BALZAC",6759910,91511.42,21,1392
1950,31,40,SOUTH PLATTE RIVER AT JULESBURG,6764000,108082,25,1442
